时间,微秒,主机号,站号,方向,强度,回击,存盘时间,ID,ID_TDFV20,FLAG
2020-06-15 00:15:10.000,9756720,75,130,96.0,-30.6,200,2020-06-15 00:14:23.743,714813439,NULL,40
2020-06-15 00:15:10.000,9760219,94,11,156.0,-17.5,1,2020-06-15 00:14:40.480,714813533,NULL,38
2020-06-15 00:15:10.000,9761490,94,3,184.0,-20.6,1,2020-06-15 00:14:40.267,714813527,NULL,38
2020-06-15 00:15:10.000,9763398,94,8,158.4,-20.6,1,2020-06-15 00:14:39.253,714813477,NULL,38
2020-06-15 00:15:10.000,9764415,94,35,56.5,-17.0,1,2020-06-15 00:14:39.300,714813478,NULL,38
2020-06-15 00:15:10.000,9799887,94,11,40.4,-26.0,1,2020-06-15 00:14:40.543,714813535,NULL,38
2020-06-15 00:15:11.000,239985,82,8,186.0,-29.6,1,2020-06-15 00:16:07.083,714814460,NULL,0
2020-06-15 00:15:11.000,639996,82,8,185.9,-30.3,1,2020-06-15 00:16:07.100,714814462,NULL,0
2020-06-15 00:15:11.000,644469,93,6,55.3,-32.1,1,2020-06-15 00:15:11.310,714814573,NULL,38
2020-06-15 00:15:11.000,753631,75,108,75.0,19.7,200,2020-06-15 00:14:23.587,714813433,NULL,40
2020-06-15 00:15:11.000,966269,75,109,174.0,-40.5,200,2020-06-15 00:14:23.633,714813436,NULL,40
2020-06-15 00:15:11.000,1022544,23,106,52.0,26.5,200,2020-06-15 00:14:23.790,714813440,NULL,40
2020-06-15 00:15:11.000,1030809,23,106,48.0,-32.0,200,2020-06-15 00:14:23.837,714813442,NULL,40
2020-06-15 00:15:11.000,1033635,23,106,49.0,26.3,200,2020-06-15 00:14:23.930,714813446,NULL,40
2020-06-15 00:15:11.000,1208917,94,28,47.6,-38.5,1,2020-06-15 00:14:39.643,714813491,NULL,38
2020-06-15 00:15:11.000,1221966,94,11,54.2,-22.9,1,2020-06-15 00:14:40.620,714813537,NULL,38
2020-06-15 00:15:11.000,1230457,23,106,47.0,-24.0,200,2020-06-15 00:14:23.993,714813449,NULL,40
2020-06-15 00:15:11.000,1440853,82,8,184.7,-33.2,1,2020-06-15 00:16:07.113,714814463,NULL,0
2020-06-15 00:15:11.000,1842605,93,6,55.3,-31.9,1,2020-06-15 00:15:11.453,714814576,NULL,38
2020-06-15 00:15:11.000,2040629,82,8,189.0,-30.6,1,2020-06-15 00:16:07.147,714814465,NULL,0
2020-06-15 00:15:11.000,2253372,22,108,84.0,-109.9,200,2020-06-15 00:14:23.697,714813438,NULL,40
2020-06-15 00:15:11.000,2731415,82,8,187.2,-29.6,1,2020-06-15 00:16:07.160,714814467,NULL,0
2020-06-15 00:15:11.000,2840948,82,8,196.9,-33.1,1,2020-06-15 00:16:07.177,714814469,NULL,0
2020-06-15 00:15:11.000,2993320,82,8,188.3,-42.3,1,2020-06-15 00:16:07.177,714814471,NULL,0
2020-06-15 00:15:11.000,3042626,93,6,54.2,-31.9,1,2020-06-15 00:15:11.513,714814577,NULL,38
2020-06-15 00:15:11.000,3344656,23,106,47.0,-30.8,200,2020-06-15 00:14:24.057,714813452,NULL,40
2020-06-15 00:15:11.000,3347616,23,106,50.0,27.3,200,2020-06-15 00:14:24.120,714813453,NULL,40
2020-06-15 00:15:11.000,3533028,23,106,47.0,-24.8,200,2020-06-15 00:14:24.180,714813458,NULL,40
2020-06-15 00:15:11.000,4254970,93,6,59.9,-34.0,1,2020-06-15 00:15:11.560,714814579,NULL,38
2020-06-15 00:15:11.000,4441929,82,8,186.2,-30.3,1,2020-06-15 00:16:09.000,714814514,NULL,0
2020-06-15 00:15:11.000,5454791,93,6,54.8,-33.8,1,2020-06-15 00:15:11.717,714814583,NULL,38
2020-06-15 00:15:11.000,5642347,82,8,196.0,-29.8,1,2020-06-15 00:16:09.000,714814515,NULL,0
2020-06-15 00:15:11.000,6122347,15,51,78.1,-33.1,1,2020-06-15 00:15:38.970,714813515,NULL,0
2020-06-15 00:15:11.000,6242880,82,8,179.0,-32.4,1,2020-06-15 00:16:09.017,714814516,NULL,0
2020-06-15 00:15:11.000,6442816,82,8,182.9,-27.7,1,2020-06-15 00:16:09.030,714814517,NULL,0
2020-06-15 00:15:11.000,6655406,93,6,53.7,-33.6,1,2020-06-15 00:15:11.780,714814588,NULL,38
2020-06-15 00:15:11.000,6779767,251,114,25.0,-41.9,200,2020-06-15 00:14:24.197,714813460,NULL,40
2020-06-15 00:15:11.000,7043327,82,8,178.5,-29.5,1,2020-06-15 00:16:09.047,714814518,NULL,0
2020-06-15 00:15:11.000,7048498,50,112,115.0,21.8,200,2020-06-15 00:15:39.203,714813518,259883721,0
2020-06-15 00:15:11.000,7081210,15,110,60.0,-19.2,200,2020-06-15 00:15:38.100,714813463,259883713,0
2020-06-15 00:15:11.000,7081862,16,111,87.0,-15.9,200,2020-07-02 16:27:27.610,799969954,309736573,0
2020-06-15 00:15:11.000,7085545,15,109,85.0,-20.2,200,2020-06-15 00:15:38.113,714813464,259883714,0
2020-06-15 00:15:11.000,7243445,82,8,187.4,-30.9,1,2020-06-15 00:16:09.047,714814520,NULL,0
2020-06-15 00:15:11.000,7843919,93,6,57.2,-32.7,1,2020-06-15 00:15:12.233,714814622,NULL,38
2020-06-15 00:15:11.000,8644030,82,8,182.2,-29.7,1,2020-06-15 00:16:09.060,714814522,NULL,0
2020-06-15 00:15:11.000,8721398,61,52,128.4,-33.9,1,2020-06-15 00:15:40.903,714813561,NULL,0
2020-06-15 00:15:11.000,8737119,50,102,98.0,-10.4,200,2020-06-15 00:15:39.267,714813523,259883725,0
2020-06-15 00:15:11.000,8740258,61,51,60.3,-28.6,1,2020-06-15 00:15:40.920,714813563,NULL,0
2020-06-15 00:15:11.000,8784929,61,51,59.5,-56.3,1,2020-06-15 00:15:40.940,714813564,NULL,0
2020-06-15 00:15:11.000,8902936,22,108,84.0,-99.5,200,2020-06-15 00:14:24.400,714813471,NULL,40
2020-06-15 00:15:11.000,9055882,93,6,54.3,-33.1,1,2020-06-15 00:15:12.310,714814632,NULL,38
2020-06-15 00:15:11.000,9519042,61,22,138.0,-38.7,1,2020-06-15 00:15:40.970,714813566,NULL,0
2020-06-15 00:15:11.000,9644569,82,8,197.1,-33.2,1,2020-06-15 00:16:09.077,714814523,NULL,0
2020-06-15 00:15:12.000,256621,93,6,54.7,-32.4,1,2020-06-15 00:15:12.700,714814666,NULL,38
2020-06-15 00:15:12.000,542955,82,8,19.5,-97.5,1,2020-06-15 00:16:09.077,714814524,NULL,0
2020-06-15 00:15:12.000,645454,82,8,178.1,-27.5,1,2020-06-15 00:16:09.093,714814525,NULL,0
2020-06-15 00:15:12.000,727231,75,108,80.0,19.4,200,2020-06-15 00:14:24.600,714813479,NULL,40
2020-06-15 00:15:12.000,1248568,93,6,52.0,-30.9,1,2020-06-15 00:15:12.263,714814625,NULL,38
2020-06-15 00:15:12.000,1845683,82,8,189.9,-28.7,1,2020-06-15 00:16:09.110,714814526,NULL,0
2020-06-15 00:15:12.000,2012614,82,8,166.5,-36.8,1,2020-06-15 00:16:09.123,714814528,NULL,0
2020-06-15 00:15:12.000,2136125,82,8,186.4,-24.5,1,2020-06-15 00:16:09.123,714814529,NULL,0
2020-06-15 00:15:12.000,2220279,82,8,26.8,-59.1,1,2020-06-15 00:16:09.140,714814530,NULL,0
2020-06-15 00:15:12.000,2457766,93,6,54.4,-33.8,1,2020-06-15 00:15:12.327,714814634,NULL,38
2020-06-15 00:15:12.000,2846648,82,8,185.3,-35.3,1,2020-06-15 00:16:09.157,714814531,NULL,0
2020-06-15 00:15:12.000,2962734,83,114,104.0,-20.8,200,2020-06-15 00:15:39.220,714813519,259883722,0
2020-06-15 00:15:12.000,3046135,82,8,192.5,-33.4,1,2020-06-15 00:16:09.170,714814532,NULL,0
2020-06-15 00:15:12.000,3569904,82,8,161.8,-42.2,1,2020-06-15 00:16:09.170,714814535,NULL,0
2020-06-15 00:15:12.000,3650644,93,6,55.9,-32.7,1,2020-06-15 00:15:12.653,714814663,NULL,38
2020-06-15 00:15:12.000,3846628,82,8,189.9,-33.0,1,2020-06-15 00:16:09.187,714814536,NULL,0
2020-06-15 00:15:12.000,4013491,82,8,188.9,-29.7,1,2020-06-15 00:16:11.247,714814610,NULL,0
2020-06-15 00:15:12.000,4246668,82,8,192.1,-29.6,1,2020-06-15 00:16:11.260,714814613,NULL,0
2020-06-15 00:15:12.000,4318680,82,8,8.3,-31.1,1,2020-06-15 00:16:11.260,714814614,NULL,0
2020-06-15 00:15:12.000,4502367,66,170,340.0,-38.0,200,2020-06-15 00:14:39.957,714813517,NULL,38
2020-06-15 00:15:12.000,4504669,66,9,341.2,-54.2,1,2020-06-15 00:14:40.870,714813546,NULL,38
2020-06-15 00:15:12.000,4506834,61,19,326.4,-35.3,1,2020-06-15 00:15:41.000,714813570,NULL,0
2020-06-15 00:15:12.000,4508836,66,153,322.0,-36.0,200,2020-06-15 00:14:39.753,714813502,NULL,38
2020-06-15 00:15:12.000,4510413,66,156,151.0,-33.1,200,2020-06-15 00:14:39.690,714813497,NULL,38
2020-06-15 00:15:12.000,4514237,66,157,348.0,-21.7,200,2020-06-15 00:14:40.823,714813544,NULL,38
2020-06-15 00:15:12.000,4517178,66,164,297.0,-29.9,200,2020-06-15 00:14:40.763,714813542,NULL,38
2020-06-15 00:15:12.000,4522335,50,108,330.0,-22.8,200,2020-06-15 00:15:43.710,714813666,259883730,0
2020-06-15 00:15:12.000,4522366,61,104,328.0,-20.8,200,2020-06-15 00:15:43.697,714813665,259883729,0
2020-06-15 00:15:12.000,4523323,66,167,350.0,-21.9,200,2020-06-15 00:14:40.560,714813536,NULL,38
2020-06-15 00:15:12.000,4525685,61,51,330.8,-31.6,1,2020-06-15 00:15:40.940,714813565,NULL,0
2020-06-15 00:15:12.000,4526632,97,102,0.0,-15.9,200,2020-06-15 00:14:39.550,714813483,NULL,38
2020-06-15 00:15:12.000,4526669,61,101,5.0,-30.9,200,2020-06-15 00:15:39.250,714813521,259883724,0
2020-06-15 00:15:12.000,4528461,50,105,345.0,-20.8,200,2020-06-15 00:15:43.680,714813663,259883728,0
2020-06-15 00:15:12.000,4528899,66,151,335.0,-20.7,200,2020-06-15 00:14:39.613,714813489,NULL,38
2020-06-15 00:15:12.000,4532516,93,15,15.8,-18.7,1,2020-06-15 00:14:41.923,714813574,NULL,38
2020-06-15 00:15:12.000,4533928,92,105,348.0,-17.3,200,2020-06-15 00:14:40.637,714813538,NULL,38
2020-06-15 00:15:12.000,4534132,66,172,284.0,-32.5,200,2020-06-15 00:14:40.887,714813547,NULL,38
2020-06-15 00:15:12.000,4536058,12,104,354.0,-24.9,200,2020-06-15 00:15:39.233,714813520,259883723,0
2020-06-15 00:15:12.000,4537843,50,102,2.0,-18.4,200,2020-06-15 00:15:39.280,714813524,259883726,0
2020-06-15 00:15:12.000,4551129,93,7,7.1,-31.3,1,2020-06-15 00:14:41.970,714813578,NULL,38
2020-06-15 00:15:12.000,4551654,94,11,49.4,-16.0,1,2020-06-15 00:14:41.797,714813562,NULL,38
2020-06-15 00:15:12.000,4591864,94,11,41.5,-31.2,1,2020-06-15 00:14:41.877,714813569,NULL,38
2020-06-15 00:15:12.000,4716116,22,108,83.0,-105.3,200,2020-06-15 00:14:24.990,714813500,NULL,40
2020-06-15 00:15:12.000,4848675,93,6,54.7,-31.3,1,2020-06-15 00:15:12.717,714814667,NULL,38
2020-06-15 00:15:12.000,4932186,94,28,56.7,-37.0,1,2020-06-15 00:14:40.777,714813543,NULL,38
2020-06-15 00:15:12.000,5047077,82,8,194.4,-30.0,1,2020-06-15 00:16:11.293,714814617,NULL,0
2020-06-15 00:15:12.000,5247323,82,8,187.9,-30.9,1,2020-06-15 00:16:11.323,714814618,NULL,0
2020-06-15 00:15:12.000,5654872,66,9,349.3,-30.6,1,2020-06-15 00:14:41.213,714813552,NULL,38
2020-06-15 00:15:12.000,5688110,50,102,353.0,-8.6,200,2020-06-15 00:15:39.313,714813525,259883727,0
2020-06-15 00:15:12.000,6058136,93,6,55.9,-32.0,1,2020-06-15 00:15:12.857,714814669,NULL,38
2020-06-15 00:15:12.000,7248728,93,6,53.5,-29.7,1,2020-06-15 00:15:12.920,714814670,NULL,38
2020-06-15 00:15:12.000,7448291,82,8,195.9,-30.2,1,2020-06-15 00:16:11.340,714814620,NULL,0
2020-06-15 00:15:12.000,7964488,82,8,22.8,-26.2,1,2020-06-15 00:16:11.357,714814623,NULL,0
2020-06-15 00:15:12.000,8452374,93,6,52.1,-31.5,1,2020-06-15 00:15:12.980,714814672,NULL,38
2020-06-15 00:15:12.000,8648898,82,8,199.2,-29.4,1,2020-06-15 00:16:11.387,714814626,NULL,0
2020-06-15 00:15:12.000,8932875,251,114,25.0,-41.1,200,2020-06-15 00:14:25.397,714813522,NULL,40
2020-06-15 00:15:12.000,9449717,82,8,181.9,-28.6,1,2020-06-15 00:16:11.403,714814628,NULL,0
2020-06-15 00:15:12.000,9649854,93,6,58.3,-33.2,1,2020-06-15 00:15:13.060,714814676,NULL,38
2020-06-15 00:15:12.000,9649967,82,8,192.0,-40.1,1,2020-06-15 00:16:11.403,714814630,NULL,0
2020-06-15 00:15:12.000,9680871,94,11,53.3,-32.2,1,2020-06-15 00:14:41.923,714813573,NULL,38
2020-06-15 00:15:13.000,278355,22,108,84.0,-105.2,200,2020-06-15 00:14:25.600,714813529,NULL,40
2020-06-15 00:15:13.000,650490,82,8,189.7,-33.3,1,2020-06-15 00:16:11.417,714814631,NULL,0
2020-06-15 00:15:13.000,661583,93,6,52.1,-31.2,1,2020-06-15 00:15:13.137,714814681,NULL,38
2020-06-15 00:15:13.000,708877,75,108,78.0,19.9,200,2020-06-15 00:14:25.477,714813526,NULL,40
2020-06-15 00:15:13.000,850029,82,8,198.2,-28.7,1,2020-06-15 00:16:11.450,714814635,NULL,0
2020-06-15 00:15:13.000,1250451,82,8,190.9,-29.4,1,2020-06-15 00:16:11.480,714814638,NULL,0
2020-06-15 00:15:13.000,1863091,93,6,55.0,-33.0,1,2020-06-15 00:15:13.463,714814694,NULL,38
2020-06-15 00:15:13.000,2010158,93,12,186.0,-50.9,1,2020-06-15 00:14:41.703,714813559,NULL,38
2020-06-15 00:15:13.000,3050248,93,6,57.3,-50.3,1,2020-06-15 00:15:13.527,714814696,NULL,38
2020-06-15 00:15:13.000,3251915,82,8,186.4,-31.9,1,2020-06-15 00:16:11.497,714814641,NULL,0
2020-06-15 00:15:13.000,3451604,82,8,189.8,-29.8,1,2020-06-15 00:16:11.510,714814642,NULL,0
2020-06-15 00:15:13.000,4252041,93,6,53.4,-30.6,1,2020-06-15 00:15:13.650,714814703,NULL,38
2020-06-15 00:15:13.000,4308784,24,108,33.0,-34.5,200,2020-06-15 00:14:25.990,714813541,NULL,40
2020-06-15 00:15:13.000,5463644,93,6,55.1,-31.5,1,2020-06-15 00:15:13.853,714814716,NULL,38
2020-06-15 00:15:13.000,6253107,82,8,190.3,-31.1,1,2020-06-15 00:16:11.527,714814645,NULL,0
2020-06-15 00:15:13.000,6272028,22,108,81.0,-112.0,200,2020-06-15 00:14:26.083,714813545,NULL,40
2020-06-15 00:15:13.000,6663298,93,6,55.5,-33.3,1,2020-06-15 00:15:13.900,714814720,NULL,38
2020-06-15 00:15:13.000,7853911,93,6,54.3,-30.2,1,2020-06-15 00:15:14.057,714814726,NULL,38
2020-06-15 00:15:13.000,8054129,82,8,188.2,-31.3,1,2020-06-15 00:16:11.543,714814647,NULL,0
2020-06-15 00:15:13.000,8694078,82,8,184.1,-39.1,1,2020-06-15 00:16:11.590,714814650,NULL,0
2020-06-15 00:15:13.000,9054141,93,6,55.0,-32.2,1,2020-06-15 00:15:14.137,714814734,NULL,38
2020-06-15 00:15:14.000,464667,93,6,55.4,-32.2,1,2020-06-15 00:15:14.260,714814741,NULL,38
2020-06-15 00:15:14.000,746850,75,121,120.0,-13.9,200,2020-06-15 00:14:26.397,714813550,NULL,40
2020-06-15 00:15:14.000,855742,82,8,179.1,-31.5,1,2020-06-15 00:16:13.607,714814757,NULL,0
2020-06-15 00:15:14.000,883284,75,108,74.0,18.4,200,2020-06-15 00:14:26.600,714813555,NULL,40
2020-06-15 00:15:14.000,979389,195,131,134.0,-47.3,200,2020-06-15 00:14:41.563,714813557,NULL,38
2020-06-15 00:15:14.000,1085751,251,114,26.0,-37.0,200,2020-06-15 00:14:26.800,714813556,NULL,40
2020-06-15 00:15:14.000,1266295,93,6,54.8,-31.6,1,2020-06-15 00:15:14.417,714814752,NULL,38
2020-06-15 00:15:14.000,1607741,82,8,178.0,-28.8,1,2020-06-15 00:16:13.653,714814760,NULL,0
2020-06-15 00:15:14.000,2430992,82,8,26.3,-53.1,1,2020-06-15 00:16:13.687,714814762,NULL,0
2020-06-15 00:15:14.000,2454575,93,6,54.7,-31.5,1,2020-06-15 00:15:14.463,714814755,NULL,38
2020-06-15 00:15:14.000,3666808,93,6,54.9,-33.1,1,2020-06-15 00:15:14.807,714814784,NULL,38
2020-06-15 00:15:14.000,4257569,82,8,180.9,-29.9,1,2020-06-15 00:16:13.717,714814764,NULL,0
2020-06-15 00:15:14.000,4865928,93,6,57.4,-34.6,1,2020-06-15 00:15:14.870,714814788,NULL,38
2020-06-15 00:15:14.000,5257945,82,8,196.3,-32.4,1,2020-06-15 00:16:13.733,714814766,NULL,0
2020-06-15 00:15:14.000,6067237,93,6,54.5,-33.3,1,2020-06-15 00:15:14.667,714814769,NULL,38
2020-06-15 00:15:14.000,6578677,93,12,186.4,-50.7,1,2020-06-15 00:14:43.263,714813610,NULL,38
2020-06-15 00:15:14.000,7259611,93,6,52.9,-31.8,1,2020-06-15 00:15:15.057,714814795,NULL,38
2020-06-15 00:15:14.000,7459197,82,8,197.9,-32.7,1,2020-06-15 00:16:13.793,714814770,NULL,0
2020-06-15 00:15:14.000,7859593,82,8,189.1,-30.5,1,2020-06-15 00:16:13.840,714814772,NULL,0
2020-06-15 00:15:14.000,8456680,93,6,56.0,-32.1,1,2020-06-15 00:15:15.103,714814796,NULL,38
2020-06-15 00:15:14.000,8715423,24,108,33.0,-30.2,200,2020-06-15 00:14:27.597,714813596,NULL,40
2020-06-15 00:15:14.000,8798588,61,51,57.6,-53.0,1,2020-06-15 00:15:43.370,714813648,NULL,0
2020-06-15 00:15:14.000,9341999,22,108,82.0,-107.9,200,2020-06-15 00:14:27.393,714813592,NULL,40
2020-06-15 00:15:14.000,9657808,93,6,57.2,-32.4,1,2020-06-15 00:15:15.260,714814798,NULL,38
2020-06-15 00:15:15.000,859160,93,6,51.0,-30.5,1,2020-06-15 00:15:15.337,714814800,NULL,38
2020-06-15 00:15:15.000,1522238,93,9,319.5,-20.7,1,2020-06-15 00:14:43.577,714813619,NULL,38
2020-06-15 00:15:15.000,1712919,93,9,320.4,-27.5,1,2020-06-15 00:14:43.780,714813626,NULL,38
2020-06-15 00:15:15.000,2068513,93,6,55.3,-32.9,1,2020-06-15 00:15:15.400,714814801,NULL,38
2020-06-15 00:15:15.000,2357034,91,117,76.0,-78.2,200,2020-06-15 00:15:43.743,714813668,259883731,0
2020-06-15 00:15:15.000,2411592,195,138,319.0,-331.1,200,2020-06-15 00:14:42.360,714813597,NULL,38
2020-06-15 00:15:15.000,2413826,195,131,243.0,-148.0,200,2020-06-15 00:14:42.750,714813604,NULL,38
2020-06-15 00:15:15.000,2414444,195,134,333.0,-109.4,200,2020-06-15 00:14:43.357,714813612,NULL,38
2020-06-15 00:15:15.000,2416588,195,136,317.0,-59.1,200,2020-06-15 00:14:43.763,714813625,NULL,38
2020-06-15 00:15:15.000,2416870,195,131,237.0,-83.5,200,2020-06-15 00:14:42.827,714813605,NULL,38
2020-06-15 00:15:15.000,2419744,195,136,299.0,32.6,200,2020-06-15 00:14:43.810,714813627,NULL,38
2020-06-15 00:15:15.000,2426549,94,28,212.7,-23.5,1,2020-06-15 00:14:43.653,714813621,NULL,38
2020-06-15 00:15:15.000,2453625,94,3,58.3,-23.2,1,2020-06-15 00:14:44.467,714813660,NULL,38
2020-06-15 00:15:15.000,2456162,94,8,60.9,-31.2,1,2020-06-15 00:14:43.623,714813620,NULL,38
2020-06-15 00:15:15.000,2456648,94,7,40.7,-34.2,1,2020-06-15 00:14:43.670,714813622,NULL,38
2020-06-15 00:15:15.000,2463566,93,15,56.4,-33.6,1,2020-06-15 00:14:44.620,714813669,NULL,38
2020-06-15 00:15:15.000,3238403,251,114,26.0,-37.6,200,2020-06-15 00:14:27.800,714813600,NULL,40
2020-06-15 00:15:15.000,3269280,93,6,53.6,-30.4,1,2020-06-15 00:15:15.460,714814802,NULL,38
2020-06-15 00:15:15.000,4362520,82,2,265.4,37.9,1,2020-06-15 00:15:43.493,714813659,NULL,0
2020-06-15 00:15:15.000,4365387,82,7,272.9,-16.3,1,2020-06-15 00:15:43.150,714813632,NULL,0
2020-06-15 00:15:15.000,4371302,75,25,47.0,-17.9,1,2020-06-15 00:14:28.940,714813623,NULL,40
2020-06-15 00:15:15.000,4377103,93,15,47.4,-31.0,1,2020-06-15 00:14:44.700,714813675,NULL,38
2020-06-15 00:15:15.000,4387894,94,3,46.2,-33.8,1,2020-06-15 00:14:44.653,714813671,NULL,38
2020-06-15 00:15:15.000,4463408,82,8,190.4,-28.4,1,2020-06-15 00:16:13.890,714814776,NULL,0
2020-06-15 00:15:15.000,4469841,93,6,55.2,-32.2,1,2020-06-15 00:15:15.523,714814803,NULL,38
2020-06-15 00:15:15.000,4977076,82,8,174.3,-23.4,1,2020-06-15 00:16:13.890,714814779,NULL,0
2020-06-15 00:15:15.000,5289330,22,108,83.0,-105.9,200,2020-06-15 00:14:27.987,714813603,NULL,40
2020-06-15 00:15:15.000,5659477,93,6,54.9,-31.0,1,2020-06-15 00:15:15.867,714814806,NULL,38
2020-06-15 00:15:15.000,6870866,93,6,53.3,-32.2,1,2020-06-15 00:15:15.947,714814810,NULL,38
2020-06-15 00:15:15.000,6873705,75,109,210.0,49.2,200,2020-06-15 00:14:28.190,714813608,NULL,40
2020-06-15 00:15:15.000,7871385,93,6,52.8,-30.9,1,2020-06-15 00:15:16.057,714814814,NULL,38
2020-06-15 00:15:15.000,8475606,82,8,204.2,-55.7,1,2020-06-15 00:16:13.920,714814781,NULL,0
2020-06-15 00:15:15.000,9060307,93,6,58.3,-50.2,1,2020-06-15 00:15:16.150,714814815,NULL,38
2020-06-15 00:15:16.000,258527,93,6,57.7,-47.8,1,2020-06-15 00:15:16.210,714814816,NULL,38
2020-06-15 00:15:16.000,818995,82,8,189.6,-34.7,1,2020-06-15 00:16:13.937,714814783,NULL,0
2020-06-15 00:15:16.000,1037586,75,108,72.0,23.4,200,2020-06-15 00:14:28.643,714813614,NULL,40
2020-06-15 00:15:16.000,1230101,22,108,82.0,-102.7,200,2020-06-15 00:14:28.597,714813611,NULL,40
2020-06-15 00:15:16.000,1397854,75,109,215.0,-41.9,200,2020-06-15 00:14:28.703,714813616,NULL,40
2020-06-15 00:15:16.000,1470894,93,6,56.1,-33.9,1,2020-06-15 00:15:16.320,714814818,NULL,38
2020-06-15 00:15:16.000,1527815,93,115,229.0,-27.6,200,2020-06-15 00:14:44.357,714813658,NULL,38
2020-06-15 00:15:16.000,1867577,82,8,192.0,-31.0,1,2020-06-15 00:16:13.950,714814785,NULL,0
2020-06-15 00:15:16.000,2670389,93,6,56.2,-32.4,1,2020-06-15 00:15:16.507,714814831,NULL,38
2020-06-15 00:15:16.000,3268388,82,8,191.3,-30.4,1,2020-06-15 00:16:13.967,714814786,NULL,0
2020-06-15 00:15:16.000,3871190,93,6,53.9,-32.3,1,2020-06-15 00:15:16.663,714814838,NULL,38
2020-06-15 00:15:16.000,4669244,82,8,186.4,-31.3,1,2020-06-15 00:16:13.983,714814787,NULL,0
2020-06-15 00:15:16.000,4982828,82,8,174.5,-24.5,1,2020-06-15 00:16:13.997,714814789,NULL,0
2020-06-15 00:15:16.000,5059642,93,6,58.3,-32.3,1,2020-06-15 00:15:16.913,714814846,NULL,38
2020-06-15 00:15:16.000,5391260,251,114,25.0,-39.5,200,2020-06-15 00:14:29.190,714813630,NULL,40
2020-06-15 00:15:16.000,5972548,61,51,58.6,-55.2,1,2020-06-15 00:15:45.187,714813700,NULL,0
2020-06-15 00:15:16.000,6272244,93,6,53.6,-31.3,1,2020-06-15 00:15:16.867,714814845,NULL,38
2020-06-15 00:15:16.000,7272466,93,6,54.9,-33.3,1,2020-06-15 00:15:17.007,714814852,NULL,38
2020-06-15 00:15:16.000,7377707,75,131,58.0,-72.6,200,2020-06-15 00:14:29.330,714813636,NULL,40
2020-06-15 00:15:16.000,7378173,75,134,7.0,-36.0,200,2020-06-15 00:14:29.250,714813631,NULL,40
2020-06-15 00:15:16.000,7379768,94,33,113.5,-32.9,1,2020-06-15 00:14:45.167,714813681,NULL,38
2020-06-15 00:15:16.000,7380681,94,14,171.8,-30.3,1,2020-06-15 00:14:45.993,714813699,NULL,38
2020-06-15 00:15:16.000,7384214,93,106,234.0,-17.0,200,2020-06-15 00:14:44.950,714813678,NULL,38
2020-06-15 00:15:16.000,7390779,93,7,238.0,-28.1,1,2020-06-15 00:14:46.167,714813710,NULL,38
2020-06-15 00:15:16.000,7570355,61,51,58.4,-54.2,1,2020-06-15 00:15:45.200,714813702,NULL,0
2020-06-15 00:15:16.000,8132194,93,9,44.3,-24.4,1,2020-06-15 00:14:45.307,714813683,NULL,38
2020-06-15 00:15:16.000,8218463,82,8,200.2,-32.5,1,2020-06-15 00:16:14.013,714814791,NULL,0
2020-06-15 00:15:16.000,8461972,93,6,52.0,-29.6,1,2020-06-15 00:15:17.070,714814855,NULL,38
2020-06-15 00:15:16.000,8471485,82,8,185.2,-28.0,1,2020-06-15 00:16:14.043,714814792,NULL,0
2020-06-15 00:15:16.000,8784687,93,9,91.9,-20.5,1,2020-06-15 00:14:45.400,714813685,NULL,38
2020-06-15 00:15:16.000,9665337,93,6,50.8,-31.9,1,2020-06-15 00:15:17.053,714814854,NULL,38
2020-06-15 00:15:17.000,861511,93,6,54.2,-31.6,1,2020-06-15 00:15:17.117,714814858,NULL,38
2020-06-15 00:15:17.000,1012367,75,108,78.0,21.7,200,2020-06-15 00:14:29.390,714813641,NULL,40
2020-06-15 00:15:17.000,1473015,82,8,197.7,-30.8,1,2020-06-15 00:16:14.060,714814794,NULL,0
2020-06-15 00:15:17.000,2072889,93,6,56.1,-32.7,1,2020-06-15 00:15:17.460,714814864,NULL,38
2020-06-15 00:15:17.000,2160714,91,117,82.0,-70.0,200,2020-06-15 00:15:43.760,714813670,259883732,0
2020-06-15 00:15:17.000,2360672,91,117,80.0,-74.4,200,2020-06-15 00:15:43.773,714813672,259883733,0
2020-06-15 00:15:17.000,2538292,75,109,169.0,-136.7,200,2020-06-15 00:14:29.797,714813662,NULL,40
2020-06-15 00:15:17.000,2673663,82,8,194.4,-29.4,1,2020-06-15 00:16:15.443,714814819,NULL,0
2020-06-15 00:15:17.000,3160843,91,117,83.0,-71.7,200,2020-06-15 00:15:43.807,714813673,259883734,0
2020-06-15 00:15:17.000,3219112,75,109,169.0,-66.2,200,2020-06-15 00:14:29.860,714813667,NULL,40
2020-06-15 00:15:17.000,3272426,93,6,55.5,-33.1,1,2020-06-15 00:15:17.553,714814866,NULL,38
2020-06-15 00:15:17.000,3641449,82,8,171.3,-32.9,1,2020-06-15 00:16:15.460,714814821,NULL,0
2020-06-15 00:15:17.000,4473264,93,6,53.1,-31.6,1,2020-06-15 00:15:17.663,714814867,NULL,38
2020-06-15 00:15:17.000,4560981,91,117,78.0,-67.5,200,2020-06-15 00:15:44.693,714813689,259883735,0
2020-06-15 00:15:17.000,4959703,61,51,60.7,-51.9,1,2020-06-15 00:15:45.217,714813703,NULL,0
